transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer,purchase_month_name,purchase_weekday,time_period,discounted_price,margin,age_group,return_numeric
TXN000120,CUST000646,62,F,Oaxaca,Ropa,Pantalones,780.93,2,1318.21,15.6,Efectivo,2024-05-02,18,Thursday,5,0,3,5.0,No,1.1,No,May,Thursday,Noche,659.10492,659.10492,55+,0
TXN000121,CUST000096,32,F,Torreón,Electrónicos,Tablets,1849.06,2,3698.12,0.0,Tarjeta,2024-02-28,19,Wednesday,2,0,7,3.6,No,0.7,No,February,Wednesday,Noche,1849.06,1849.06,25-34,0
TXN000122,CUST000511,25,F,San Luis Potosí,Ropa,Zapatos,348.65,5,1743.25,0.0,PayPal,2024-09-17,12,Tuesday,9,0,10,3.9,No,1.1,No,September,Tuesday,Tarde,348.65,348.65,25-34,0
TXN000123,CUST000565,48,M,Tijuana,Deportes,Fitness,983.02,4,2925.47,25.6,Tarjeta,2024-07-19,13,Friday,7,0,15,3.3,No,1.0,No,July,Friday,Tarde,731.36688,731.36688,45-54,0
TXN000124,CUST000349,32,F,Veracruz,Deportes,Fitness,318.19,1,284.78,10.5,Transferencia,2024-05-16,15,Thursday,5,108,12,3.1,No,1.2,No,May,Thursday,Tarde,284.78005,176.78005000000002,25-34,0
TXN000125,CUST000676,22,F,Villahermosa,Deportes,Running,579.38,2,1158.76,0.0,Tarjeta,2024-03-17,11,Sunday,3,0,11,4.7,No,1.0,No,March,Sunday,Mañana,579.38,579.38,18-24,0
TXN000126,CUST000387,36,M,Saltillo,Belleza,Maquillaje,756.23,3,2268.69,0.0,Transferencia,2024-06-13,6,Thursday,6,0,6,3.0,No,1.0,No,June,Thursday,Mañana,756.23,756.23,35-44,0
TXN000127,CUST000240,18,F,Cuernavaca,Deportes,Running,1351.65,1,1351.65,0.0,Tarjeta,2024-01-23,5,Tuesday,1,0,15,3.3,No,1.3,No,January,Tuesday,Madrugada,1351.65,1351.65,18-24,0
TXN000128,CUST000680,24,F,Tijuana,Electrónicos,Laptops,1815.17,1,1815.17,0.0,Transferencia,2024-09-10,6,Tuesday,9,0,6,3.8,No,1.1,Sí,September,Tuesday,Mañana,1815.17,1815.17,18-24,0
TXN000129,CUST000103,36,M,Saltillo,Ropa,Accesorios,141.0,1,141.0,0.0,Tarjeta,2024-02-21,12,Wednesday,2,71,14,2.6,Sí,0.9,No,February,Wednesday,Tarde,141.0,70.0,35-44,1
TXN000130,CUST000671,44,M,Tijuana,Deportes,Running,559.68,2,1119.36,0.0,PayPal,2024-02-08,20,Thursday,2,0,7,3.3,No,0.9,No,February,Thursday,Noche,559.68,559.68,35-44,0
TXN000131,CUST000710,22,F,Aguascalientes,Deportes,Fitness,181.41,3,544.23,0.0,PayPal,2024-11-28,17,Thursday,11,138,9,4.2,No,0.9,No,November,Thursday,Tarde,181.41,43.41,18-24,0
TXN000132,CUST000642,56,F,Villahermosa,Electrónicos,Smartphones,2510.79,2,5021.58,0.0,Transferencia,2024-10-04,11,Friday,10,0,3,4.0,No,1.1,No,October,Friday,Mañana,2510.79,2510.79,55+,0
TXN000133,CUST000295,18,F,Torreón,Libros,Infantiles,569.53,1,569.53,0.0,Transferencia,2024-02-16,13,Friday,2,82,10,3.5,Sí,1.0,No,February,Friday,Tarde,569.53,487.53,18-24,1
TXN000134,CUST000307,32,M,Ciudad de México,Deportes,Basketball,2269.25,3,6807.75,0.0,PayPal,2024-01-24,16,Wednesday,1,0,3,5.0,No,1.3,No,January,Wednesday,Tarde,2269.25,2269.25,25-34,0
TXN000135,CUST000442,44,F,Tijuana,Ropa,Accesorios,1154.04,3,3462.12,0.0,Transferencia,2024-05-05,9,Sunday,5,0,5,4.1,No,1.1,No,May,Sunday,Mañana,1154.04,1154.04,35-44,0
TXN000136,CUST000081,23,M,Oaxaca,Hogar,Cocina,1198.77,4,4795.08,0.0,PayPal,2024-07-14,21,Sunday,7,0,12,3.7,Sí,0.9,No,July,Sunday,Noche,1198.77,1198.77,18-24,1
TXN000137,CUST000473,49,F,Querétaro,Libros,Académicos,863.21,3,2589.63,0.0,PayPal,2024-08-23,20,Friday,8,0,15,5.0,No,1.2,No,August,Friday,Noche,863.21,863.21,45-54,0
TXN000138,CUST000295,33,F,Cancún,Ropa,Camisetas,1197.35,3,2521.62,29.8,Tarjeta,2024-03-21,16,Thursday,3,0,8,3.1,No,1.2,Sí,March,Thursday,Tarde,840.5396999999999,840.5396999999999,25-34,0
TXN000139,CUST000307,33,Other,Cuernavaca,Deportes,Basketball,800.01,4,3200.04,0.0,PayPal,2024-12-19,16,Thursday,12,0,7,5.0,No,0.8,Sí,December,Thursday,Tarde,800.01,800.01,25-34,0
TXN000140,CUST000394,18,M,Villahermosa,Electrónicos,Laptops,1153.7,4,3387.26,26.6,PayPal,2024-02-24,7,Saturday,2,0,4,4.6,No,0.7,No,February,Saturday,Mañana,846.8158,846.8158,18-24,0
TXN000141,CUST000717,48,F,San Luis Potosí,Hogar,Jardinería,981.84,3,2945.52,0.0,Transferencia,2024-01-12,21,Friday,1,0,12,3.3,No,1.1,No,January,Friday,Noche,981.84,981.84,45-54,0
TXN000142,CUST000797,45,M,Guadalajara,Libros,Infantiles,265.12,3,795.36,0.0,Tarjeta,2024-11-06,11,Wednesday,11,50,3,4.3,No,1.0,No,November,Wednesday,Mañana,265.12,215.12,45-54,0
TXN000143,CUST000236,46,F,Oaxaca,Ropa,Pantalones,263.09,3,504.34,36.1,Tarjeta,2024-06-29,15,Saturday,6,149,7,5.0,No,0.8,No,June,Saturday,Tarde,168.11451,19.114509999999996,45-54,0
TXN000144,CUST000739,46,F,Tijuana,Deportes,Basketball,698.71,6,4192.26,0.0,Tarjeta,2024-11-22,18,Friday,11,0,3,5.0,No,0.9,Sí,November,Friday,Noche,698.71,698.71,45-54,0
TXN000145,CUST000750,23,M,Tijuana,Ropa,Vestidos,1091.48,1,917.93,15.9,PayPal,2024-02-16,12,Friday,2,123,5,4.5,No,0.9,No,February,Friday,Tarde,917.93468,794.93468,18-24,0
TXN000146,CUST000553,32,M,Mexicali,Deportes,Natación,90.4,1,90.4,0.0,Tarjeta,2024-09-28,7,Saturday,9,91,7,2.8,No,0.9,No,September,Saturday,Mañana,90.4,-0.5999999999999943,25-34,0
TXN000147,CUST000494,38,F,San Luis Potosí,Ropa,Camisetas,463.9,6,2321.36,16.6,Tarjeta,2024-06-22,12,Saturday,6,0,4,5.0,No,0.8,No,June,Saturday,Tarde,386.89259999999996,386.89259999999996,35-44,0
TXN000148,CUST000232,44,F,Aguascalientes,Deportes,Basketball,1050.79,1,931.0,11.4,PayPal,2024-10-12,5,Saturday,10,120,3,4.6,No,0.9,No,October,Saturday,Madrugada,930.9999399999999,810.9999399999999,35-44,0
TXN000149,CUST000127,26,M,Saltillo,Hogar,Limpieza,734.23,5,3671.15,0.0,Tarjeta,2024-07-07,15,Sunday,7,0,13,3.6,No,0.9,No,July,Sunday,Tarde,734.23,734.23,25-34,0
TXN000150,CUST000111,43,F,Torreón,Libros,Ficción,502.14,1,502.14,0.0,Tarjeta,2024-08-29,12,Thursday,8,141,8,4.4,No,1.2,No,August,Thursday,Tarde,502.14,361.14,35-44,0
TXN000151,CUST000227,65,M,Monterrey,Electrónicos,Tablets,4309.08,3,12927.24,0.0,PayPal,2024-11-21,11,Thursday,11,0,3,4.4,No,1.4,No,November,Thursday,Mañana,4309.08,4309.08,55+,0
TXN000152,CUST000120,51,F,Tijuana,Libros,Ficción,311.26,4,1048.32,15.8,Transferencia,2024-01-24,8,Wednesday,1,0,10,3.5,Sí,0.9,No,January,Wednesday,Mañana,262.08092,262.08092,45-54,1
TXN000153,CUST000241,23,M,Cancún,Hogar,Limpieza,289.96,3,869.88,0.0,PayPal,2024-03-10,23,Sunday,3,139,9,3.9,No,1.2,No,March,Sunday,Noche,289.96,150.95999999999998,18-24,0
TXN000154,CUST000745,25,F,Tijuana,Electrónicos,Smartphones,2696.14,2,5392.28,0.0,PayPal,2024-07-31,19,Wednesday,7,0,6,4.5,No,1.0,No,July,Wednesday,Noche,2696.14,2696.14,25-34,0
TXN000155,CUST000287,41,M,Guadalajara,Belleza,Cabello,497.11,4,1620.58,18.5,PayPal,2024-12-19,8,Thursday,12,0,4,4.3,No,1.2,No,December,Thursday,Mañana,405.14465,405.14465,35-44,0
TXN000156,CUST000372,53,F,Puebla,Hogar,Limpieza,451.3,4,1651.76,8.5,PayPal,2024-12-17,13,Tuesday,12,0,7,4.4,No,1.0,No,December,Tuesday,Tarde,412.9395,412.9395,45-54,0
TXN000157,CUST000126,18,Other,Saltillo,Libros,No ficción,313.6,3,940.8,0.0,Transferencia,2024-02-16,22,Friday,2,146,3,4.5,Sí,1.0,No,February,Friday,Noche,313.6,167.60000000000002,18-24,1
TXN000158,CUST000342,38,F,Torreón,Electrónicos,Laptops,3210.45,2,3769.07,41.3,Transferencia,2024-03-05,13,Tuesday,3,0,8,5.0,No,0.9,No,March,Tuesday,Tarde,1884.5341499999997,1884.5341499999997,35-44,0
TXN000159,CUST000601,18,M,Juárez,Electrónicos,Laptops,3046.38,7,21324.66,0.0,Transferencia,2024-04-29,7,Monday,4,0,6,5.0,Sí,0.9,No,April,Monday,Mañana,3046.38,3046.38,18-24,1
TXN000160,CUST000149,48,F,Tijuana,Electrónicos,Audífonos,4673.46,5,23367.3,0.0,Tarjeta,2024-10-03,11,Thursday,10,0,2,4.6,No,1.1,No,October,Thursday,Mañana,4673.46,4673.46,45-54,0
TXN000161,CUST000027,27,M,Tijuana,Belleza,Maquillaje,106.77,4,427.08,0.0,Transferencia,2024-01-08,19,Monday,1,72,5,5.0,No,0.9,Sí,January,Monday,Noche,106.77,34.769999999999996,25-34,0
TXN000162,CUST000130,49,F,Cuernavaca,Deportes,Fitness,562.66,2,1125.32,0.0,Efectivo,2024-09-26,20,Thursday,9,0,10,4.1,No,0.9,Sí,September,Thursday,Noche,562.66,562.66,45-54,0
TXN000163,CUST000371,18,M,Veracruz,Ropa,Camisetas,947.19,2,1229.45,35.1,PayPal,2024-10-30,21,Wednesday,10,0,6,4.6,No,1.2,No,October,Wednesday,Noche,614.72631,614.72631,18-24,0
TXN000164,CUST000045,31,M,Veracruz,Electrónicos,Smartphones,2717.53,4,7728.66,28.9,PayPal,2024-06-03,6,Monday,6,0,5,4.9,No,1.0,No,June,Monday,Mañana,1932.1638300000004,1932.1638300000004,25-34,0
TXN000165,CUST000437,44,F,Puebla,Libros,Infantiles,323.62,2,513.26,20.7,Transferencia,2024-09-08,5,Sunday,9,80,8,4.0,No,1.3,Sí,September,Sunday,Madrugada,256.63066000000003,176.63066000000003,35-44,0
TXN000166,CUST000068,27,M,Tijuana,Deportes,Natación,571.8,1,571.8,0.0,Tarjeta,2024-05-20,12,Monday,5,111,9,4.2,No,1.2,No,May,Monday,Tarde,571.8,460.79999999999995,25-34,0
TXN000167,CUST000544,29,F,San Luis Potosí,Libros,Infantiles,144.7,3,335.99,22.6,Tarjeta,2024-08-20,0,Tuesday,8,84,13,4.5,No,1.2,Sí,August,Tuesday,Madrugada,111.9978,27.997799999999998,25-34,0
TXN000168,CUST000788,46,Other,Cancún,Libros,Infantiles,710.18,1,710.18,0.0,Efectivo,2024-04-20,12,Saturday,4,99,9,5.0,No,1.0,No,April,Saturday,Tarde,710.18,611.18,45-54,0
TXN000169,CUST000465,18,M,Aguascalientes,Electrónicos,Smartphones,1798.43,3,4127.4,23.5,Tarjeta,2024-07-31,21,Wednesday,7,0,4,4.5,No,1.0,No,July,Wednesday,Noche,1375.79895,1375.79895,18-24,0
TXN000170,CUST000384,46,M,Tijuana,Electrónicos,Smartphones,5072.36,3,12188.88,19.9,Tarjeta,2024-12-17,5,Tuesday,12,0,2,5.0,No,1.6,No,December,Tuesday,Madrugada,4062.96036,4062.96036,45-54,0
TXN000171,CUST000099,18,F,Mexicali,Electrónicos,Smartwatches,1744.23,3,4850.7,7.3,Efectivo,2024-03-07,13,Thursday,3,0,6,4.3,No,0.9,No,March,Thursday,Tarde,1616.90121,1616.90121,18-24,0
TXN000172,CUST000687,59,M,Puebla,Libros,Infantiles,61.24,2,122.48,0.0,Tarjeta,2024-07-29,10,Monday,7,76,7,4.4,No,1.0,No,July,Monday,Mañana,61.24,-14.759999999999998,55+,0
TXN000173,CUST000361,46,F,Puebla,Hogar,Cocina,647.4,1,647.4,0.0,Transferencia,2024-10-22,21,Tuesday,10,98,4,3.7,No,1.0,No,October,Tuesday,Noche,647.4,549.4,45-54,0
TXN000174,CUST000570,32,M,Mexicali,Ropa,Vestidos,318.02,1,189.22,40.5,Transferencia,2024-02-28,21,Wednesday,2,124,11,4.7,No,0.9,No,February,Wednesday,Noche,189.22189999999998,65.22189999999998,25-34,0
TXN000175,CUST000637,35,Other,Oaxaca,Electrónicos,Smartwatches,2421.08,2,3128.04,35.4,Tarjeta,2024-12-11,16,Wednesday,12,0,7,4.7,No,1.6,No,December,Wednesday,Tarde,1564.01768,1564.01768,35-44,0
TXN000176,CUST000274,20,M,Ciudad de México,Libros,Académicos,117.45,1,93.02,20.8,Tarjeta,2024-04-06,13,Saturday,4,50,2,5.0,No,1.0,Sí,April,Saturday,Tarde,93.02040000000001,43.02040000000001,18-24,0
TXN000177,CUST000580,35,M,Aguascalientes,Hogar,Decoración,494.54,2,989.08,0.0,Tarjeta,2024-02-09,8,Friday,2,97,9,4.6,No,0.9,No,February,Friday,Mañana,494.54,397.54,35-44,0
TXN000178,CUST000350,40,M,León,Belleza,Cabello,596.56,2,1193.12,0.0,Tarjeta,2024-07-08,15,Monday,7,0,12,3.7,No,1.0,No,July,Monday,Tarde,596.56,596.56,35-44,0
TXN000179,CUST000054,36,M,Tijuana,Libros,Técnicos,913.88,2,1407.38,23.0,PayPal,2024-03-21,10,Thursday,3,0,4,4.5,No,1.1,No,March,Thursday,Mañana,703.6876,703.6876,35-44,0
TXN000180,CUST000678,23,F,Cuernavaca,Deportes,Natación,501.93,3,1505.79,0.0,Transferencia,2024-09-05,20,Thursday,9,0,7,4.5,No,0.9,No,September,Thursday,Noche,501.93,501.93,18-24,0
TXN000181,CUST000525,33,M,Puebla,Hogar,Limpieza,555.3,1,555.3,0.0,Tarjeta,2024-06-25,19,Tuesday,6,145,10,2.8,No,0.9,No,June,Tuesday,Noche,555.3,410.29999999999995,25-34,0
TXN000182,CUST000316,52,F,Guadalajara,Belleza,Cuidado personal,471.87,3,1019.24,28.0,PayPal,2024-04-22,7,Monday,4,0,2,4.8,No,1.0,Sí,April,Monday,Mañana,339.7464,339.7464,45-54,0
TXN000183,CUST000217,30,F,Tijuana,Hogar,Limpieza,1145.02,7,8015.14,0.0,Tarjeta,2024-05-10,13,Friday,5,0,3,5.0,No,1.0,Sí,May,Friday,Tarde,1145.02,1145.02,25-34,0
TXN000184,CUST000441,19,M,León,Libros,Infantiles,453.46,5,2267.3,0.0,Tarjeta,2024-03-07,16,Thursday,3,0,6,4.5,No,1.1,No,March,Thursday,Tarde,453.46,453.46,18-24,0
TXN000185,CUST000685,36,M,Mexicali,Ropa,Camisetas,231.34,1,136.26,41.1,Tarjeta,2024-02-06,10,Tuesday,2,128,4,5.0,No,0.9,No,February,Tuesday,Mañana,136.25925999999998,8.259259999999983,35-44,0
TXN000186,CUST000590,22,M,Cuernavaca,Deportes,Running,958.44,2,1479.83,22.8,Tarjeta,2024-10-20,20,Sunday,10,0,9,4.0,Sí,0.9,No,October,Sunday,Noche,739.9156800000001,739.9156800000001,18-24,1
TXN000187,CUST000333,44,F,León,Belleza,Cabello,642.69,2,970.46,24.5,Efectivo,2024-11-12,15,Tuesday,11,83,6,4.3,No,1.1,No,November,Tuesday,Tarde,485.23095000000006,402.23095000000006,35-44,0
TXN000188,CUST000411,18,F,Veracruz,Deportes,Running,474.48,7,3321.36,0.0,Tarjeta,2024-02-10,20,Saturday,2,0,14,4.2,No,0.9,Sí,February,Saturday,Noche,474.48,474.48,18-24,0
TXN000189,CUST000342,28,M,León,Ropa,Accesorios,901.81,3,1772.06,34.5,PayPal,2024-02-09,18,Friday,2,0,11,4.3,No,0.9,Sí,February,Friday,Noche,590.68555,590.68555,25-34,0
TXN000190,CUST000795,34,M,Mexicali,Deportes,Fútbol,158.79,3,386.81,18.8,Tarjeta,2024-06-28,12,Friday,6,88,7,4.8,No,1.0,No,June,Friday,Tarde,128.93748,40.937479999999994,25-34,0
TXN000191,CUST000617,21,F,Tijuana,Deportes,Running,790.97,1,790.97,0.0,Tarjeta,2024-12-07,17,Saturday,12,144,10,2.7,No,0.8,No,December,Saturday,Tarde,790.97,646.97,18-24,0
TXN000192,CUST000579,18,M,Oaxaca,Ropa,Vestidos,327.49,2,451.94,31.0,Tarjeta,2024-06-14,11,Friday,6,78,10,4.0,No,0.8,No,June,Friday,Mañana,225.9681,147.9681,18-24,0
TXN000193,CUST000311,41,F,Querétaro,Libros,Académicos,137.73,2,275.46,0.0,Tarjeta,2024-11-01,22,Friday,11,74,3,4.6,No,1.0,No,November,Friday,Noche,137.73,63.72999999999999,35-44,0
TXN000194,CUST000294,19,Other,Monterrey,Electrónicos,Smartphones,3305.52,2,6611.04,0.0,Tarjeta,2024-11-26,13,Tuesday,11,0,5,4.3,No,1.4,No,November,Tuesday,Tarde,3305.52,3305.52,18-24,0
TXN000195,CUST000595,46,Other,Cancún,Deportes,Natación,740.21,3,2220.63,0.0,Efectivo,2024-01-22,1,Monday,1,0,8,3.3,No,1.3,No,January,Monday,Madrugada,740.21,740.21,45-54,0
TXN000196,CUST000514,44,F,Tijuana,Deportes,Running,1245.4,3,2723.69,27.1,PayPal,2024-02-01,9,Thursday,2,0,8,3.7,No,0.9,No,February,Thursday,Mañana,907.8966,907.8966,35-44,0
TXN000197,CUST000087,47,M,Veracruz,Electrónicos,Tablets,3290.82,2,6581.64,0.0,Tarjeta,2024-11-29,22,Friday,11,0,6,5.0,No,1.4,No,November,Friday,Noche,3290.82,3290.82,45-54,0
TXN000198,CUST000163,34,M,Mexicali,Deportes,Running,653.43,4,2015.18,22.9,Tarjeta,2024-07-09,7,Tuesday,7,0,8,4.4,No,1.0,No,July,Tuesday,Mañana,503.79452999999995,503.79452999999995,25-34,0
TXN000199,CUST000054,39,M,Mérida,Electrónicos,Audífonos,911.78,3,1633.0,40.3,Transferencia,2024-02-03,20,Saturday,2,0,7,5.0,No,0.7,Sí,February,Saturday,Noche,544.3326599999999,544.3326599999999,35-44,0
TXN000200,CUST000259,18,F,Oaxaca,Deportes,Natación,500.61,3,1501.83,0.0,PayPal,2024-03-17,21,Sunday,3,0,8,4.3,No,1.0,No,March,Sunday,Noche,500.61,500.61,18-24,0
TXN000201,CUST000672,32,F,Aguascalientes,Electrónicos,Smartwatches,2905.49,3,8716.47,0.0,Tarjeta,2024-03-07,2,Thursday,3,0,2,5.0,No,0.9,No,March,Thursday,Madrugada,2905.49,2905.49,25-34,0
TXN000202,CUST000386,26,F,Mérida,Belleza,Cuidado personal,243.17,2,439.65,9.6,Transferencia,2024-03-06,17,Wednesday,3,124,11,3.4,No,1.1,No,March,Wednesday,Tarde,219.82568,95.82568,25-34,0
TXN000203,CUST000372,41,M,San Luis Potosí,Ropa,Vestidos,542.7,7,3798.9,0.0,PayPal,2024-04-02,12,Tuesday,4,0,10,4.3,No,1.3,Sí,April,Tuesday,Tarde,542.7,542.7,35-44,0
TXN000204,CUST000141,32,F,Tijuana,Hogar,Limpieza,1310.53,3,3931.59,0.0,Tarjeta,2024-02-09,17,Friday,2,0,4,3.6,No,0.9,No,February,Friday,Tarde,1310.53,1310.53,25-34,0
TXN000205,CUST000553,22,M,Veracruz,Electrónicos,Audífonos,343.7,1,343.7,0.0,Transferencia,2024-01-20,8,Saturday,1,149,3,5.0,No,0.8,Sí,January,Saturday,Mañana,343.7,194.7,18-24,0
TXN000206,CUST000158,26,M,León,Electrónicos,Smartwatches,2345.05,3,7035.15,0.0,PayPal,2024-04-02,14,Tuesday,4,0,3,3.8,No,0.9,No,April,Tuesday,Tarde,2345.05,2345.05,25-34,0
TXN000207,CUST000045,51,F,Cuernavaca,Libros,No ficción,482.84,1,482.84,0.0,Tarjeta,2024-07-05,15,Friday,7,148,7,2.8,No,1.0,Sí,July,Friday,Tarde,482.84,334.84,45-54,0
TXN000208,CUST000460,24,F,Torreón,Electrónicos,Laptops,2024.32,2,4048.64,0.0,PayPal,2024-10-05,13,Saturday,10,0,6,3.9,No,1.1,No,October,Saturday,Tarde,2024.32,2024.32,18-24,0
TXN000209,CUST000473,52,M,San Luis Potosí,Electrónicos,Tablets,3497.24,3,10491.72,0.0,Transferencia,2024-07-14,9,Sunday,7,0,8,5.0,No,1.0,Sí,July,Sunday,Mañana,3497.24,3497.24,45-54,0
TXN000210,CUST000620,33,M,Tijuana,Ropa,Camisetas,1288.32,3,3864.96,0.0,Tarjeta,2024-05-08,16,Wednesday,5,0,8,4.9,No,1.1,No,May,Wednesday,Tarde,1288.32,1288.32,25-34,0
TXN000211,CUST000106,49,M,Veracruz,Belleza,Cabello,152.66,3,457.98,0.0,Transferencia,2024-03-08,16,Friday,3,135,5,3.9,No,1.1,No,March,Friday,Tarde,152.66,17.659999999999997,45-54,0
TXN000212,CUST000094,32,M,Torreón,Libros,Ficción,542.94,4,1698.32,21.8,Transferencia,2024-08-18,16,Sunday,8,0,9,5.0,No,1.2,Sí,August,Sunday,Tarde,424.57908000000003,424.57908000000003,25-34,0
TXN000213,CUST000242,29,F,Aguascalientes,Deportes,Fitness,827.22,2,1376.49,16.8,Tarjeta,2024-02-11,18,Sunday,2,0,4,4.2,No,0.9,No,February,Sunday,Noche,688.24704,688.24704,25-34,0
TXN000214,CUST000666,27,M,Mérida,Electrónicos,Laptops,1901.47,6,7849.27,31.2,Transferencia,2024-03-15,10,Friday,3,0,8,4.0,No,0.9,Sí,March,Friday,Mañana,1308.21136,1308.21136,25-34,0
TXN000215,CUST000143,18,M,Villahermosa,Electrónicos,Smartwatches,3001.37,3,8094.69,10.1,PayPal,2024-08-17,18,Saturday,8,0,2,5.0,Sí,1.0,No,August,Saturday,Noche,2698.2316299999998,2698.2316299999998,18-24,1
TXN000216,CUST000221,29,M,Tijuana,Electrónicos,Smartwatches,4646.55,8,37172.4,0.0,Tarjeta,2024-10-07,15,Monday,10,0,2,4.7,No,1.1,No,October,Monday,Tarde,4646.55,4646.55,25-34,0
TXN000217,CUST000244,48,F,San Luis Potosí,Libros,Técnicos,163.77,4,655.08,0.0,Tarjeta,2024-03-09,16,Saturday,3,84,10,2.8,No,1.1,No,March,Saturday,Tarde,163.77,79.77000000000001,45-54,0
TXN000218,CUST000017,51,M,Veracruz,Libros,Académicos,476.61,5,2383.05,0.0,PayPal,2024-10-25,10,Friday,10,0,12,3.8,No,1.1,No,October,Friday,Mañana,476.61,476.61,45-54,0
TXN000219,CUST000585,39,M,Cuernavaca,Belleza,Skincare,134.88,4,539.52,0.0,Tarjeta,2024-04-05,21,Friday,4,116,4,2.7,No,1.0,No,April,Friday,Noche,134.88,18.879999999999995,35-44,0
TXN000220,CUST000558,58,F,Veracruz,Deportes,Running,743.17,4,2972.68,0.0,Transferencia,2024-09-16,2,Monday,9,0,3,4.7,No,0.9,No,September,Monday,Madrugada,743.17,743.17,55+,0
TXN000221,CUST000383,53,F,Querétaro,Libros,Ficción,156.34,4,538.43,13.9,Tarjeta,2024-01-09,5,Tuesday,1,150,4,4.8,No,0.9,No,January,Tuesday,Madrugada,134.60874,-15.391259999999988,45-54,0
TXN000222,CUST000753,25,F,Mérida,Libros,Ficción,713.76,5,2590.95,27.4,Efectivo,2024-03-09,16,Saturday,3,0,8,4.4,No,1.1,No,March,Saturday,Tarde,518.18976,518.18976,25-34,0
TXN000223,CUST000180,49,M,Saltillo,Hogar,Cocina,1554.64,2,3109.28,0.0,Tarjeta,2024-12-22,9,Sunday,12,0,4,4.1,No,1.0,No,December,Sunday,Mañana,1554.64,1554.64,45-54,0
TXN000224,CUST000469,18,M,Guadalajara,Electrónicos,Laptops,1210.8,3,3083.91,15.1,Tarjeta,2024-05-30,8,Thursday,5,0,2,4.8,No,1.0,No,May,Thursday,Mañana,1027.9692,1027.9692,18-24,0
TXN000225,CUST000324,51,M,San Luis Potosí,Ropa,Zapatos,346.44,3,1039.32,0.0,Tarjeta,2024-09-20,20,Friday,9,0,11,2.8,No,1.1,Sí,September,Friday,Noche,346.44,346.44,45-54,0
TXN000226,CUST000038,37,M,Juárez,Deportes,Fitness,818.41,1,818.41,0.0,PayPal,2024-05-26,12,Sunday,5,112,7,5.0,No,1.2,No,May,Sunday,Tarde,818.41,706.41,35-44,0
TXN000227,CUST000377,41,F,Cuernavaca,Libros,Infantiles,732.21,2,1212.54,17.2,PayPal,2024-07-23,19,Tuesday,7,0,5,5.0,No,1.0,No,July,Tuesday,Noche,606.2698800000001,606.2698800000001,35-44,0
TXN000228,CUST000510,49,M,Mexicali,Libros,Infantiles,175.16,3,423.01,19.5,PayPal,2024-09-27,13,Friday,9,147,5,4.5,No,1.3,No,September,Friday,Tarde,141.00379999999998,-5.996200000000016,45-54,0
TXN000229,CUST000329,38,M,Puebla,Deportes,Basketball,421.24,6,2527.44,0.0,Tarjeta,2024-02-10,8,Saturday,2,0,7,3.3,No,0.9,Sí,February,Saturday,Mañana,421.24,421.24,35-44,0
TXN000230,CUST000735,28,M,Cuernavaca,Hogar,Limpieza,454.57,3,1363.71,0.0,Transferencia,2024-03-26,0,Tuesday,3,0,14,4.2,No,1.2,No,March,Tuesday,Madrugada,454.57,454.57,25-34,0
TXN000231,CUST000362,41,F,Oaxaca,Ropa,Vestidos,341.83,2,295.34,56.8,PayPal,2024-08-10,13,Saturday,8,77,4,5.0,No,0.8,No,August,Saturday,Tarde,147.67056000000002,70.67056000000002,35-44,0
TXN000232,CUST000416,27,F,Mexicali,Ropa,Pantalones,1229.05,1,1229.05,0.0,Tarjeta,2024-09-19,9,Thursday,9,0,5,4.5,No,1.1,No,September,Thursday,Mañana,1229.05,1229.05,25-34,0
TXN000233,CUST000695,63,F,Saltillo,Hogar,Cocina,145.88,2,244.49,16.2,Tarjeta,2024-01-18,10,Thursday,1,116,8,4.7,No,1.1,No,January,Thursday,Mañana,122.24744,6.247439999999997,55+,0
TXN000234,CUST000581,28,F,Guadalajara,Ropa,Vestidos,628.91,3,1381.09,26.8,PayPal,2024-11-09,21,Saturday,11,0,1,5.0,No,1.0,Sí,November,Saturday,Noche,460.36211999999995,460.36211999999995,25-34,0
TXN000235,CUST000543,36,F,Mexicali,Electrónicos,Audífonos,1715.51,3,3257.75,36.7,Transferencia,2024-07-22,21,Monday,7,0,2,5.0,Sí,1.0,No,July,Monday,Noche,1085.91783,1085.91783,35-44,1
TXN000236,CUST000191,24,M,Villahermosa,Belleza,Cuidado personal,354.74,2,595.25,16.1,Tarjeta,2024-09-22,10,Sunday,9,103,14,4.4,No,1.0,No,September,Sunday,Mañana,297.62686,194.62686000000002,18-24,0
TXN000237,CUST000627,29,F,San Luis Potosí,Electrónicos,Tablets,1286.79,2,1968.79,23.5,Transferencia,2024-12-21,17,Saturday,12,0,3,4.4,No,1.6,Sí,December,Saturday,Tarde,984.39435,984.39435,25-34,0
TXN000238,CUST000463,40,F,León,Libros,Ficción,491.19,5,2455.95,0.0,Tarjeta,2024-12-31,17,Tuesday,12,0,8,5.0,No,0.9,No,December,Tuesday,Tarde,491.19,491.19,35-44,0
