transaction_id,customer_id,customer_age,customer_gender,customer_city,product_category,product_subcategory,product_price,quantity,total_amount,discount_applied,payment_method,purchase_date,purchase_hour,purchase_day_of_week,purchase_month,shipping_cost,delivery_days,customer_satisfaction,return_flag,seasonal_multiplier,is_repeat_customer
TXN000633,CUST000793,33,M,Aguascalientes,Ropa,Camisetas,365.09,7,2555.63,0.0,Tarjeta,2024-03-11,14,Monday,3,0,10,3.8,No,1.2,No
TXN000634,CUST000166,31,M,Puebla,Electrónicos,Smartwatches,3772.77,3,11318.31,0.0,Transferencia,2024-04-19,23,Friday,4,0,4,3.9,No,0.9,No
TXN000635,CUST000629,38,M,Guadalajara,Libros,Infantiles,190.28,5,951.4,0.0,PayPal,2024-03-23,0,Saturday,3,50,1,5.0,No,1.1,Sí
TXN000636,CUST000149,45,M,Villahermosa,Hogar,Decoración,1469.52,1,1469.52,0.0,Tarjeta,2024-11-03,15,Sunday,11,0,8,4.3,Sí,1.0,Sí
TXN000637,CUST000039,39,F,Aguascalientes,Libros,Técnicos,486.94,3,1460.82,0.0,Tarjeta,2024-07-24,13,Wednesday,7,0,7,3.5,No,1.0,No
TXN000638,CUST000612,35,F,Guadalajara,Deportes,Running,1227.15,2,2454.3,0.0,Tarjeta,2024-03-30,8,Saturday,3,0,2,4.9,No,1.0,No
TXN000639,CUST000531,38,M,San Luis Potosí,Hogar,Muebles,408.26,3,1083.93,11.5,Tarjeta,2024-04-12,14,Friday,4,0,3,4.9,No,1.0,No
TXN000640,CUST000671,28,M,Ciudad de México,Deportes,Fitness,295.34,2,590.68,0.0,Transferencia,2024-03-21,10,Thursday,3,50,4,3.9,No,1.0,Sí
TXN000641,CUST000405,30,F,Aguascalientes,Hogar,Decoración,1301.23,2,2602.46,0.0,Tarjeta,2024-11-01,1,Friday,11,0,11,3.5,No,1.0,No
TXN000642,CUST000573,45,F,Chihuahua,Electrónicos,Audífonos,2202.67,5,11013.35,0.0,Tarjeta,2024-06-27,10,Thursday,6,0,4,5.0,No,1.0,No
TXN000643,CUST000200,30,M,Saltillo,Electrónicos,Smartwatches,3803.36,2,5963.67,21.6,PayPal,2024-07-25,11,Thursday,7,0,3,5.0,No,1.0,Sí
TXN000644,CUST000110,50,M,Cancún,Hogar,Muebles,203.42,5,870.64,14.4,PayPal,2024-02-07,16,Wednesday,2,84,15,1.6,No,0.9,Sí
TXN000645,CUST000264,32,F,Cancún,Ropa,Zapatos,1486.83,2,2973.66,0.0,Tarjeta,2024-10-26,14,Saturday,10,0,15,3.3,No,1.2,No
TXN000646,CUST000348,22,M,Saltillo,Electrónicos,Tablets,5133.77,1,5133.77,0.0,Transferencia,2024-12-14,15,Saturday,12,0,8,3.6,Sí,1.6,Sí
TXN000647,CUST000120,41,M,Querétaro,Hogar,Cocina,1397.43,4,5589.72,0.0,PayPal,2024-02-04,10,Sunday,2,0,6,5.0,No,0.9,Sí
TXN000648,CUST000423,45,M,Mexicali,Libros,Técnicos,309.99,2,539.38,13.0,Efectivo,2024-09-21,10,Saturday,9,103,6,3.9,No,1.3,No
TXN000649,CUST000409,40,Other,Mérida,Electrónicos,Smartwatches,2265.08,4,9060.32,0.0,PayPal,2024-02-08,17,Thursday,2,0,5,3.8,No,0.7,No
TXN000650,CUST000224,40,F,Chihuahua,Electrónicos,Laptops,2242.77,2,4485.54,0.0,PayPal,2024-05-17,21,Friday,5,0,7,4.5,No,1.0,Sí
TXN000651,CUST000195,48,M,Villahermosa,Hogar,Cocina,1693.82,2,3387.64,0.0,Tarjeta,2024-04-12,16,Friday,4,0,7,4.7,No,1.0,Sí
TXN000652,CUST000208,32,M,Torreón,Deportes,Fitness,508.84,3,1070.09,29.9,Transferencia,2024-11-12,10,Tuesday,11,0,4,4.7,No,0.9,Sí
TXN000653,CUST000680,32,F,Villahermosa,Ropa,Zapatos,417.91,2,570.87,31.7,PayPal,2024-11-15,9,Friday,11,110,10,4.1,No,1.0,Sí
TXN000654,CUST000589,29,M,Querétaro,Hogar,Jardinería,1296.16,3,3888.48,0.0,Transferencia,2024-09-14,11,Saturday,9,0,12,2.4,Sí,1.0,No
TXN000655,CUST000539,37,M,Cuernavaca,Deportes,Fitness,1169.53,3,3508.59,0.0,Tarjeta,2024-09-01,20,Sunday,9,0,9,3.5,No,0.9,No
TXN000656,CUST000795,25,F,León,Libros,Ficción,394.01,4,1576.04,0.0,Transferencia,2024-08-22,12,Thursday,8,0,10,3.4,No,1.2,Sí
TXN000657,CUST000009,18,Other,Ciudad de México,Ropa,Pantalones,951.19,4,3363.41,11.6,Transferencia,2024-12-11,22,Wednesday,12,0,1,4.9,No,1.1,No
TXN000658,CUST000628,60,F,Querétaro,Electrónicos,Smartwatches,3518.48,2,6065.86,13.8,Tarjeta,2024-04-05,22,Friday,4,0,4,4.6,No,0.9,No
TXN000659,CUST000628,42,F,Mérida,Ropa,Pantalones,629.15,2,697.1,44.6,Tarjeta,2024-07-06,9,Saturday,7,96,9,3.6,No,0.7,Sí
TXN000660,CUST000382,18,F,Mexicali,Libros,Académicos,152.14,4,534.32,12.2,PayPal,2024-07-24,14,Wednesday,7,143,5,5.0,No,1.0,Sí
TXN000661,CUST000703,50,F,Torreón,Libros,Académicos,505.4,8,4043.2,0.0,Tarjeta,2024-02-21,12,Wednesday,2,0,11,2.7,No,1.0,No
TXN000662,CUST000391,43,F,Juárez,Belleza,Maquillaje,818.36,6,4910.16,0.0,Tarjeta,2024-03-15,18,Friday,3,0,3,5.0,No,1.1,Sí
TXN000663,CUST000512,32,F,Tijuana,Ropa,Vestidos,963.2,1,963.2,0.0,PayPal,2024-11-18,21,Monday,11,108,7,4.3,No,1.0,Sí
TXN000664,CUST000582,21,M,Guadalajara,Electrónicos,Smartphones,1142.03,1,1047.24,8.3,Transferencia,2024-07-26,3,Friday,7,0,3,4.1,No,1.0,No
TXN000665,CUST000645,47,M,Puebla,Hogar,Limpieza,651.72,4,2606.88,0.0,Transferencia,2024-08-18,14,Sunday,8,0,11,3.0,No,1.1,No
TXN000666,CUST000264,38,F,Mexicali,Libros,Infantiles,83.75,1,63.9,23.7,Efectivo,2024-01-11,19,Thursday,1,147,6,5.0,No,0.9,Sí
TXN000667,CUST000666,36,M,Cancún,Ropa,Vestidos,989.32,8,6917.33,12.6,Tarjeta,2024-03-30,13,Saturday,3,0,13,3.2,No,1.2,Sí
TXN000668,CUST000794,56,F,Saltillo,Hogar,Jardinería,549.42,1,549.42,0.0,Tarjeta,2024-02-10,10,Saturday,2,129,13,4.5,No,0.9,No
TXN000669,CUST000172,44,M,Mérida,Belleza,Cuidado personal,847.38,4,3389.52,0.0,Tarjeta,2024-08-03,20,Saturday,8,0,4,4.7,No,1.0,Sí
TXN000670,CUST000352,34,F,Torreón,Hogar,Limpieza,1488.63,3,4465.89,0.0,Transferencia,2024-06-09,20,Sunday,6,0,12,3.6,No,0.9,No
TXN000671,CUST000278,61,M,Saltillo,Hogar,Muebles,1120.11,7,7840.77,0.0,Tarjeta,2024-07-04,11,Thursday,7,0,10,4.1,No,0.9,No
TXN000672,CUST000189,44,F,Ciudad de México,Electrónicos,Audífonos,1347.87,5,6739.35,0.0,PayPal,2024-03-05,14,Tuesday,3,0,1,4.9,No,0.9,Sí
TXN000673,CUST000407,25,M,Puebla,Ropa,Accesorios,530.55,5,2398.09,9.6,Transferencia,2024-02-24,21,Saturday,2,0,15,4.1,No,0.9,Sí
TXN000674,CUST000784,37,M,Monterrey,Belleza,Cabello,198.95,4,795.8,0.0,Tarjeta,2024-02-23,0,Friday,2,50,1,5.0,No,1.2,No
TXN000675,CUST000400,28,F,San Luis Potosí,Electrónicos,Laptops,1225.1,2,2450.2,0.0,Efectivo,2024-04-27,13,Saturday,4,0,5,4.4,No,0.9,No
TXN000676,CUST000135,44,M,Veracruz,Ropa,Camisetas,231.89,4,548.19,40.9,Transferencia,2024-03-28,13,Thursday,3,115,8,3.9,No,1.2,No
TXN000677,CUST000479,21,M,Cancún,Electrónicos,Laptops,5143.18,1,5143.18,0.0,Tarjeta,2024-05-19,14,Sunday,5,0,7,4.1,No,1.0,Sí
TXN000678,CUST000606,24,M,Oaxaca,Electrónicos,Smartwatches,2611.54,3,5546.91,29.2,Transferencia,2024-08-21,12,Wednesday,8,0,7,4.1,No,1.0,No
TXN000679,CUST000318,42,M,Mexicali,Ropa,Camisetas,675.57,2,1043.08,22.8,Transferencia,2024-09-03,15,Tuesday,9,0,8,5.0,No,1.1,Sí
TXN000680,CUST000160,33,M,San Luis Potosí,Ropa,Camisetas,588.91,4,2355.64,0.0,Transferencia,2024-01-06,12,Saturday,1,0,15,4.2,No,0.8,No
TXN000681,CUST000353,43,F,San Luis Potosí,Deportes,Natación,785.79,2,1491.43,5.1,Transferencia,2024-08-28,11,Wednesday,8,0,10,3.0,No,1.0,No
TXN000682,CUST000489,27,F,San Luis Potosí,Hogar,Jardinería,1614.63,4,6458.52,0.0,Tarjeta,2024-01-05,20,Friday,1,0,12,3.8,No,1.1,No
TXN000683,CUST000008,29,M,Cancún,Ropa,Pantalones,198.8,2,246.51,38.0,PayPal,2024-07-10,19,Wednesday,7,141,9,3.8,No,0.7,No
TXN000684,CUST000168,50,M,Aguascalientes,Libros,No ficción,185.79,2,264.19,28.9,PayPal,2024-07-12,8,Friday,7,124,13,4.4,No,1.0,Sí
TXN000685,CUST000783,29,F,Oaxaca,Libros,Académicos,182.22,6,909.64,16.8,Tarjeta,2024-12-21,20,Saturday,12,138,15,3.7,No,0.9,No
TXN000686,CUST000193,46,F,Monterrey,Electrónicos,Laptops,2755.53,2,3554.63,35.5,Transferencia,2024-04-03,15,Wednesday,4,0,4,4.6,No,0.9,No
TXN000687,CUST000279,25,F,Oaxaca,Electrónicos,Laptops,3897.22,3,7143.6,38.9,PayPal,2024-09-13,11,Friday,9,0,6,4.5,Sí,1.1,Sí
TXN000688,CUST000105,23,F,San Luis Potosí,Ropa,Pantalones,623.42,3,1870.26,0.0,Tarjeta,2024-05-17,20,Friday,5,0,14,3.5,Sí,1.1,No
TXN000689,CUST000093,29,F,Tijuana,Electrónicos,Audífonos,668.41,4,2673.64,0.0,PayPal,2024-01-08,13,Monday,1,0,8,4.9,No,0.8,No
TXN000690,CUST000381,29,M,Saltillo,Deportes,Basketball,156.48,3,376.02,19.9,Tarjeta,2024-12-22,11,Sunday,12,88,3,5.0,No,0.8,Sí
TXN000691,CUST000402,25,F,Monterrey,Ropa,Zapatos,1526.56,2,1871.56,38.7,Tarjeta,2024-10-05,9,Saturday,10,0,3,5.0,No,1.2,Sí
TXN000692,CUST000013,35,F,Puebla,Ropa,Pantalones,404.0,3,1212.0,0.0,Tarjeta,2025-01-04,10,Saturday,1,0,3,4.8,No,0.8,Sí
TXN000693,CUST000753,54,F,Puebla,Libros,No ficción,918.96,2,1837.92,0.0,Tarjeta,2024-09-23,16,Monday,9,0,13,3.1,No,1.3,Sí
TXN000694,CUST000331,41,M,León,Libros,Técnicos,389.89,4,1559.56,0.0,Tarjeta,2024-11-18,11,Monday,11,0,7,4.1,No,1.0,No
TXN000695,CUST000306,39,F,Juárez,Deportes,Fitness,556.16,3,1668.48,0.0,PayPal,2024-07-03,8,Wednesday,7,0,6,5.0,No,1.0,Sí
TXN000696,CUST000242,31,F,Cuernavaca,Deportes,Fitness,752.19,6,3840.68,14.9,Transferencia,2024-06-15,22,Saturday,6,0,7,4.3,No,1.0,Sí
TXN000697,CUST000406,18,F,Torreón,Electrónicos,Smartphones,1877.35,6,11264.1,0.0,Transferencia,2024-01-05,21,Friday,1,0,7,3.6,No,0.8,Sí
TXN000698,CUST000611,55,F,Tijuana,Libros,No ficción,381.88,1,350.18,8.3,Transferencia,2024-07-09,16,Tuesday,7,81,13,4.1,No,1.0,Sí
TXN000699,CUST000778,42,M,Guadalajara,Libros,Académicos,74.59,1,74.59,0.0,PayPal,2024-01-31,11,Wednesday,1,50,5,4.3,No,0.9,No
TXN000700,CUST000129,18,F,Villahermosa,Ropa,Accesorios,552.89,5,2764.45,0.0,Transferencia,2024-04-29,16,Monday,4,0,15,3.8,No,1.3,Sí
TXN000701,CUST000450,44,F,Juárez,Hogar,Jardinería,1591.57,4,6366.28,0.0,Tarjeta,2024-01-11,23,Thursday,1,0,5,4.2,No,1.1,Sí
TXN000702,CUST000041,39,M,Villahermosa,Deportes,Running,384.4,2,768.8,0.0,PayPal,2024-12-27,13,Friday,12,139,14,3.9,No,0.8,Sí
TXN000703,CUST000581,54,M,León,Libros,Académicos,641.44,5,2815.92,12.2,PayPal,2024-10-05,11,Saturday,10,0,10,3.7,No,1.1,Sí
TXN000704,CUST000614,20,M,Cancún,Libros,Ficción,259.47,1,259.47,0.0,PayPal,2024-03-23,17,Saturday,3,127,7,4.4,No,1.1,No
TXN000705,CUST000555,45,F,Mexicali,Electrónicos,Laptops,2677.39,2,5354.78,0.0,Tarjeta,2024-08-24,17,Saturday,8,0,6,3.9,No,1.0,No
TXN000706,CUST000795,46,F,Oaxaca,Hogar,Limpieza,390.84,10,3908.4,0.0,Transferencia,2024-05-02,3,Thursday,5,0,13,3.3,No,1.0,Sí
TXN000707,CUST000397,56,Other,Juárez,Electrónicos,Tablets,3144.13,2,6288.26,0.0,Transferencia,2024-09-25,10,Wednesday,9,0,3,5.0,No,1.1,No
TXN000708,CUST000331,33,F,Cuernavaca,Electrónicos,Smartphones,2518.53,2,5037.06,0.0,Tarjeta,2024-11-24,12,Sunday,11,0,2,3.5,Sí,1.4,Sí
TXN000709,CUST000133,46,M,León,Libros,No ficción,326.41,4,1101.96,15.6,Efectivo,2024-01-17,18,Wednesday,1,0,6,5.0,No,0.9,No
TXN000710,CUST000585,29,F,Aguascalientes,Deportes,Natación,612.71,2,1225.42,0.0,Transferencia,2024-12-02,10,Monday,12,0,7,3.2,Sí,0.8,Sí
TXN000711,CUST000227,31,M,Oaxaca,Libros,Infantiles,374.17,7,2619.19,0.0,Transferencia,2024-02-09,12,Friday,2,0,4,3.5,No,1.0,Sí
TXN000712,CUST000655,23,M,Guadalajara,Hogar,Muebles,1823.73,2,3647.46,0.0,PayPal,2024-07-03,7,Wednesday,7,0,4,3.7,No,0.9,Sí
TXN000713,CUST000726,22,F,Guadalajara,Libros,Ficción,64.43,3,193.29,0.0,Transferencia,2024-11-15,13,Friday,11,50,1,4.0,No,1.0,No
TXN000714,CUST000532,18,F,Puebla,Deportes,Fútbol,244.94,2,489.88,0.0,Tarjeta,2024-02-21,14,Wednesday,2,94,6,5.0,No,0.9,Sí
TXN000715,CUST000255,30,M,Chihuahua,Hogar,Cocina,1777.74,4,7110.96,0.0,Tarjeta,2024-11-16,10,Saturday,11,0,11,3.5,No,1.0,No
TXN000716,CUST000109,33,M,Chihuahua,Electrónicos,Tablets,3591.22,2,7182.44,0.0,Tarjeta,2024-07-02,11,Tuesday,7,0,3,4.9,No,1.0,No
TXN000717,CUST000564,31,M,Aguascalientes,Electrónicos,Laptops,2003.51,3,6010.53,0.0,Tarjeta,2024-09-15,0,Sunday,9,0,6,5.0,No,1.1,Sí
TXN000718,CUST000361,50,M,Mérida,Electrónicos,Audífonos,4153.81,2,8307.62,0.0,Tarjeta,2024-10-08,18,Tuesday,10,0,5,4.7,No,1.1,Sí
TXN000719,CUST000441,43,M,Mérida,Belleza,Maquillaje,497.96,5,2489.8,0.0,Tarjeta,2024-11-07,13,Thursday,11,0,6,4.0,No,1.1,Sí
TXN000720,CUST000564,33,M,Querétaro,Deportes,Running,1257.52,2,2105.09,16.3,Tarjeta,2024-07-03,21,Wednesday,7,0,9,4.7,Sí,1.0,Sí
TXN000721,CUST000036,38,M,San Luis Potosí,Hogar,Decoración,322.33,2,644.66,0.0,Tarjeta,2024-11-01,21,Friday,11,108,3,5.0,No,1.0,No
TXN000722,CUST000228,37,F,Juárez,Ropa,Accesorios,519.94,1,397.23,23.6,PayPal,2024-06-15,9,Saturday,6,143,12,4.8,No,0.8,No
TXN000723,CUST000039,34,F,Saltillo,Hogar,Limpieza,1484.85,2,2969.7,0.0,Transferencia,2024-07-06,13,Saturday,7,0,6,4.7,No,0.9,Sí
TXN000724,CUST000308,32,M,Monterrey,Libros,Infantiles,1037.66,2,2075.32,0.0,Transferencia,2024-10-19,21,Saturday,10,0,2,5.0,No,1.1,Sí
TXN000725,CUST000741,32,F,Mérida,Ropa,Pantalones,187.88,1,160.64,14.5,Tarjeta,2024-09-04,23,Wednesday,9,143,4,4.3,No,1.1,Sí
TXN000726,CUST000308,24,F,Guadalajara,Deportes,Fitness,663.5,2,1327.0,0.0,PayPal,2024-10-22,11,Tuesday,10,0,3,5.0,No,0.9,Sí
TXN000727,CUST000445,33,F,Cuernavaca,Ropa,Pantalones,1062.88,3,3188.64,0.0,PayPal,2024-03-02,21,Saturday,3,0,12,4.5,No,1.2,No
TXN000728,CUST000650,41,F,Aguascalientes,Libros,Ficción,405.36,4,1483.62,8.5,Transferencia,2024-01-28,18,Sunday,1,0,12,2.2,Sí,0.9,Sí
TXN000729,CUST000515,53,M,Torreón,Libros,Infantiles,726.43,7,5085.01,0.0,Transferencia,2024-03-23,18,Saturday,3,0,12,3.9,No,1.1,Sí
TXN000730,CUST000228,37,F,Cuernavaca,Hogar,Cocina,1738.46,7,9066.07,25.5,Transferencia,2024-05-28,7,Tuesday,5,0,4,4.5,No,1.0,Sí
TXN000731,CUST000764,18,F,Guadalajara,Ropa,Camisetas,584.14,2,1051.45,10.0,Transferencia,2024-10-07,11,Monday,10,0,4,4.0,No,1.2,Sí
TXN000732,CUST000134,39,F,Tijuana,Deportes,Running,1319.88,3,3959.64,0.0,PayPal,2024-09-03,19,Tuesday,9,0,12,2.9,Sí,0.9,Sí
TXN000733,CUST000631,46,M,Veracruz,Ropa,Zapatos,938.68,6,3683.38,34.6,Tarjeta,2024-05-11,12,Saturday,5,0,12,3.9,Sí,1.1,Sí
TXN000734,CUST000688,33,F,Cuernavaca,Electrónicos,Laptops,1188.76,2,1752.23,26.3,Tarjeta,2024-08-04,10,Sunday,8,0,6,4.4,No,1.0,Sí
TXN000735,CUST000789,18,M,San Luis Potosí,Libros,Académicos,373.61,3,1120.83,0.0,Transferencia,2024-03-27,23,Wednesday,3,0,15,3.5,No,1.1,Sí
TXN000736,CUST000150,54,M,Saltillo,Electrónicos,Laptops,1489.85,1,1294.68,13.1,PayPal,2024-01-23,21,Tuesday,1,0,4,4.1,No,0.8,Sí
TXN000737,CUST000746,18,F,Monterrey,Belleza,Maquillaje,1181.46,2,2362.92,0.0,Tarjeta,2024-02-27,11,Tuesday,2,0,2,4.1,No,1.2,No
TXN000738,CUST000295,38,M,Ciudad de México,Electrónicos,Smartphones,2130.97,4,6546.34,23.2,PayPal,2024-06-24,5,Monday,6,0,4,4.6,Sí,1.0,Sí
TXN000739,CUST000215,49,M,Cancún,Deportes,Fútbol,761.53,2,1523.06,0.0,PayPal,2024-04-18,8,Thursday,4,0,15,2.5,Sí,1.2,No
TXN000740,CUST000495,31,M,Oaxaca,Deportes,Fitness,758.02,3,2274.06,0.0,Tarjeta,2024-03-13,12,Wednesday,3,0,13,3.1,No,1.0,Sí
TXN000741,CUST000262,22,M,León,Electrónicos,Audífonos,3300.76,2,5901.76,10.6,Tarjeta,2024-01-31,18,Wednesday,1,0,7,4.8,No,0.8,No
TXN000742,CUST000055,32,M,Saltillo,Deportes,Fitness,383.43,4,1533.72,0.0,Tarjeta,2024-12-01,0,Sunday,12,0,7,2.9,No,0.8,No
TXN000743,CUST000676,29,F,Mexicali,Libros,No ficción,656.31,5,3281.55,0.0,Tarjeta,2024-03-02,15,Saturday,3,0,11,3.4,No,1.1,Sí
TXN000744,CUST000102,58,M,Mérida,Electrónicos,Smartwatches,493.76,3,1481.28,0.0,Transferencia,2024-09-05,14,Thursday,9,0,3,4.2,No,1.1,Sí
TXN000745,CUST000469,20,F,Cancún,Deportes,Natación,1978.15,3,5934.45,0.0,Tarjeta,2025-01-03,23,Friday,1,0,10,4.3,No,1.3,Sí
TXN000746,CUST000161,47,M,Ciudad de México,Hogar,Limpieza,464.36,2,928.72,0.0,Tarjeta,2024-06-26,18,Wednesday,6,50,3,4.8,No,0.9,Sí
TXN000747,CUST000514,29,M,Querétaro,Hogar,Limpieza,1454.32,4,5817.28,0.0,Transferencia,2024-02-01,11,Thursday,2,0,3,4.6,No,0.9,Sí
TXN000748,CUST000287,51,F,Torreón,Belleza,Fragancias,255.4,1,255.4,0.0,Transferencia,2024-03-18,15,Monday,3,81,14,3.5,No,1.1,Sí
TXN000749,CUST000695,28,Other,Oaxaca,Ropa,Pantalones,896.68,6,3480.91,35.3,Transferencia,2024-11-16,21,Saturday,11,0,12,4.6,No,1.0,Sí
TXN000750,CUST000320,35,F,Oaxaca,Belleza,Maquillaje,672.91,4,2411.71,10.4,Tarjeta,2024-06-17,9,Monday,6,0,5,4.1,No,1.0,No
TXN000751,CUST000701,27,M,Juárez,Ropa,Accesorios,618.94,2,1237.88,0.0,Transferencia,2024-03-11,6,Monday,3,0,9,4.4,No,1.2,No
TXN000752,CUST000789,26,M,Tijuana,Belleza,Maquillaje,697.91,2,1395.82,0.0,PayPal,2024-12-01,21,Sunday,12,0,11,3.9,No,1.2,Sí
TXN000753,CUST000737,42,F,Puebla,Ropa,Vestidos,1473.37,2,2946.74,0.0,PayPal,2024-04-04,17,Thursday,4,0,5,4.1,No,1.3,Sí
TXN000754,CUST000784,20,F,Mérida,Ropa,Vestidos,426.53,4,847.94,50.3,Tarjeta,2024-07-30,23,Tuesday,7,105,5,4.4,No,0.7,Sí
TXN000755,CUST000110,36,F,Tijuana,Libros,Ficción,824.76,2,1649.52,0.0,PayPal,2024-04-04,14,Thursday,4,0,12,3.4,No,1.0,Sí
TXN000756,CUST000621,45,M,Chihuahua,Hogar,Cocina,359.72,2,719.44,0.0,Tarjeta,2024-11-09,8,Saturday,11,99,13,2.8,Sí,1.0,No
TXN000757,CUST000082,23,M,Villahermosa,Ropa,Accesorios,363.94,2,727.88,0.0,Tarjeta,2024-03-09,22,Saturday,3,130,14,3.5,No,1.2,No
TXN000758,CUST000189,30,F,Aguascalientes,Ropa,Pantalones,239.45,8,1187.67,38.0,Tarjeta,2024-09-08,20,Sunday,9,0,3,5.0,No,1.1,Sí
TXN000759,CUST000016,27,F,Querétaro,Electrónicos,Laptops,794.95,1,531.03,33.2,PayPal,2024-08-02,15,Friday,8,126,8,4.8,No,1.0,Sí
TXN000760,CUST000705,35,M,Mérida,Libros,No ficción,766.55,2,1320.0,13.9,PayPal,2024-08-22,20,Thursday,8,0,15,2.2,Sí,1.2,Sí
TXN000761,CUST000753,29,M,Aguascalientes,Belleza,Cuidado personal,718.08,6,4308.48,0.0,Efectivo,2024-06-09,15,Sunday,6,0,11,3.8,No,1.0,Sí
TXN000762,CUST000722,39,F,Guadalajara,Belleza,Skincare,589.73,2,1179.46,0.0,Tarjeta,2024-09-28,22,Saturday,9,0,2,5.0,No,1.0,Sí
TXN000763,CUST000406,32,F,Guadalajara,Electrónicos,Tablets,4294.85,3,12884.55,0.0,PayPal,2024-10-12,15,Saturday,10,0,1,5.0,No,1.1,Sí
TXN000764,CUST000451,23,M,Aguascalientes,Libros,Académicos,557.56,2,786.16,29.5,Tarjeta,2024-06-04,19,Tuesday,6,124,7,3.9,No,1.0,No
TXN000765,CUST000056,40,M,Veracruz,Hogar,Jardinería,1511.26,1,1511.26,0.0,Transferencia,2024-03-13,13,Wednesday,3,0,10,4.0,Sí,1.2,Sí
TXN000766,CUST000513,43,M,Puebla,Hogar,Muebles,681.62,4,2402.03,11.9,Tarjeta,2024-04-02,7,Tuesday,4,0,9,4.7,No,1.0,No
TXN000767,CUST000026,49,F,León,Electrónicos,Laptops,3783.61,2,7567.22,0.0,Tarjeta,2024-08-20,1,Tuesday,8,0,2,4.2,No,1.0,No
TXN000768,CUST000709,29,F,León,Electrónicos,Audífonos,2944.31,2,4180.92,29.0,Tarjeta,2024-03-09,14,Saturday,3,0,7,3.6,No,0.9,Sí
TXN000769,CUST000524,48,F,Oaxaca,Libros,Infantiles,70.65,3,211.95,0.0,PayPal,2024-03-22,15,Friday,3,75,15,2.5,Sí,1.1,Sí
TXN000770,CUST000344,31,F,Chihuahua,Hogar,Cocina,1365.02,3,4095.06,0.0,PayPal,2024-12-03,21,Tuesday,12,0,5,4.0,No,1.0,Sí
TXN000771,CUST000053,29,F,Cuernavaca,Electrónicos,Audífonos,1544.78,1,1544.78,0.0,Transferencia,2024-06-06,1,Thursday,6,0,5,2.9,No,1.0,No
TXN000772,CUST000186,18,M,Puebla,Hogar,Cocina,2263.06,2,3928.67,13.2,Tarjeta,2024-03-08,6,Friday,3,0,15,4.3,No,1.2,Sí
TXN000773,CUST000470,34,F,Villahermosa,Hogar,Muebles,1057.7,1,1057.7,0.0,PayPal,2024-09-12,9,Thursday,9,0,12,2.4,No,1.0,No
TXN000774,CUST000244,31,Other,Juárez,Electrónicos,Tablets,654.87,1,654.87,0.0,Efectivo,2024-10-28,9,Monday,10,80,6,4.9,No,1.1,Sí
TXN000775,CUST000251,48,F,Cancún,Hogar,Muebles,766.46,4,3065.84,0.0,Tarjeta,2024-05-22,19,Wednesday,5,0,6,4.9,Sí,1.0,Sí
TXN000776,CUST000152,33,F,Guadalajara,Electrónicos,Audífonos,6349.47,4,15314.92,39.7,Tarjeta,2024-11-30,9,Saturday,11,0,1,4.7,No,1.4,No
TXN000777,CUST000618,46,F,San Luis Potosí,Ropa,Camisetas,132.51,3,286.22,28.0,Tarjeta,2024-06-18,7,Tuesday,6,92,5,4.0,No,0.8,No
TXN000778,CUST000626,36,M,Oaxaca,Deportes,Fútbol,1079.04,5,5395.2,0.0,Tarjeta,2024-10-20,17,Sunday,10,0,14,4.0,No,0.9,Sí
TXN000779,CUST000037,19,M,Monterrey,Belleza,Fragancias,951.63,2,1903.26,0.0,Tarjeta,2024-06-02,21,Sunday,6,0,4,4.0,No,1.0,No
TXN000780,CUST000067,36,F,San Luis Potosí,Belleza,Maquillaje,242.69,3,571.53,21.5,Transferencia,2024-08-29,13,Thursday,8,105,8,4.7,No,1.0,Sí
TXN000781,CUST000538,40,M,Juárez,Ropa,Camisetas,1087.48,3,3262.44,0.0,Transferencia,2024-12-27,13,Friday,12,0,13,3.1,No,1.1,No
TXN000782,CUST000090,49,M,Villahermosa,Deportes,Natación,372.62,3,1117.86,0.0,Transferencia,2024-12-18,21,Wednesday,12,0,14,2.6,No,0.8,Sí
TXN000783,CUST000624,36,F,Mérida,Belleza,Cuidado personal,313.25,4,1253.0,0.0,Efectivo,2024-05-12,17,Sunday,5,0,5,4.0,No,1.2,No
TXN000784,CUST000509,45,F,Veracruz,Hogar,Cocina,982.74,2,1965.48,0.0,Tarjeta,2024-11-19,23,Tuesday,11,0,6,4.5,No,1.0,No
TXN000785,CUST000199,44,M,Ciudad de México,Belleza,Skincare,572.08,3,1716.24,0.0,PayPal,2024-03-01,13,Friday,3,0,1,4.9,No,1.1,No
TXN000786,CUST000213,33,F,Oaxaca,Ropa,Zapatos,682.46,4,1253.0,54.1,Efectivo,2024-07-31,16,Wednesday,7,0,8,5.0,No,0.7,Sí
TXN000787,CUST000653,29,M,Juárez,Hogar,Cocina,665.83,3,1997.49,0.0,PayPal,2024-01-06,10,Saturday,1,0,7,4.2,No,1.1,Sí
TXN000788,CUST000316,18,M,San Luis Potosí,Deportes,Fitness,412.23,7,2501.82,13.3,Tarjeta,2024-09-16,17,Monday,9,0,8,4.0,No,0.9,Sí
TXN000789,CUST000742,28,M,Chihuahua,Electrónicos,Laptops,4756.7,2,6202.74,34.8,Tarjeta,2024-11-11,20,Monday,11,0,8,3.8,No,1.4,Sí
